"game_id","team","def_int","def_int_td","sacks","fumbles_rec","fumbles_rec_td","blocked_kick","safety","def_two_point_conv","total_ret_td","Team_abbrev","Opponent_abbrev","Opponent_score","points_allowed_0","points_allowed_1_6","points_allowed_7_13","points_allowed_14_20","points_allowed_21_27","points_allowed_28_34","points_allowed_35","Total_DKP","Total_FDP","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"201912220chi","CHI",0,0,1,0,0,0,0,0,0,"CHI","KAN",26,0,0,0,0,1,0,0,1,1,"KAN","CHI",26,3,"False","outdoors","grass",45,66,10,-6.5,"KAN",45.5,2019-12-22
"201912220chi","KAN",0,0,3,0,0,0,0,0,0,"KAN","CHI",3,0,1,0,0,0,0,0,10,10,"KAN","CHI",26,3,"False","outdoors","grass",45,66,10,-6.5,"KAN",45.5,2019-12-22
"201912220cle","BAL",1,0,1,0,0,0,0,0,0,"BAL","CLE",15,0,0,0,1,0,0,0,4,4,"BAL","CLE",31,15,"False","outdoors","grass",49,41,10,-9.5,"BAL",48.5,2019-12-22
"201912220cle","CLE",0,0,0,1,0,0,0,0,0,"CLE","BAL",31,0,0,0,0,0,1,0,1,1,"BAL","CLE",31,15,"False","outdoors","grass",49,41,10,-9.5,"BAL",48.5,2019-12-22
"201912220clt","CAR",0,0,3,0,0,0,0,0,0,"CAR","IND",38,0,0,0,0,0,0,1,-1,-1,"CAR","IND",6,38,"False","retractable roof (closed)","fieldturf",72,45,0,-7.5,"IND",46,2019-12-22
"201912220clt","IND",3,0,5,0,0,0,0,0,2,"IND","CAR",6,0,1,0,0,0,0,0,30,30,"CAR","IND",6,38,"False","retractable roof (closed)","fieldturf",72,45,0,-7.5,"IND",46,2019-12-22
"201912220den","DEN",0,0,4,0,0,0,0,0,0,"DEN","DET",17,0,0,0,1,0,0,0,5,5,"DET","DEN",17,27,"False","outdoors","grass",67,8,3,-9.5,"DEN",40,2019-12-22
"201912220den","DET",0,0,0,0,0,0,0,0,1,"DET","DEN",27,0,0,0,0,1,0,0,6,6,"DET","DEN",17,27,"False","outdoors","grass",67,8,3,-9.5,"DEN",40,2019-12-22
"201912220mia","MIA",0,0,4,1,0,0,0,0,0,"MIA","CIN",35,0,0,0,0,0,0,1,2,2,"CIN","MIA",35,38,"True","outdoors","grass",76,68,15,-1.5,"CIN",46,2019-12-22
"201912220mia","CIN",1,0,2,0,0,0,0,0,0,"CIN","MIA",38,0,0,0,0,0,0,1,0,0,"CIN","MIA",35,38,"True","outdoors","grass",76,68,15,-1.5,"CIN",46,2019-12-22
"201912220nyj","PIT",0,0,2,1,0,0,0,0,0,"PIT","NYJ",16,0,0,0,1,0,0,0,5,5,"PIT","NYJ",10,16,"False","outdoors","fieldturf ",45,52,6,-3,"PIT",36.5,2019-12-22
"201912220nyj","NYJ",2,0,4,0,0,0,0,0,0,"NYJ","PIT",10,0,0,1,0,0,0,0,12,12,"PIT","NYJ",10,16,"False","outdoors","fieldturf ",45,52,6,-3,"PIT",36.5,2019-12-22
"201912220oti","NOR",0,0,5,1,0,0,0,0,0,"NOR","TEN",28,0,0,0,0,0,1,0,6,6,"NOR","TEN",38,28,"False","outdoors","grass",50,59,4,-3.5,"NOR",49,2019-12-22
"201912220oti","TEN",0,0,3,0,0,0,0,0,0,"TEN","NOR",38,0,0,0,0,0,0,1,-1,-1,"NOR","TEN",38,28,"False","outdoors","grass",50,59,4,-3.5,"NOR",49,2019-12-22
"201912220phi","PHI",0,0,2,1,0,0,0,0,0,"PHI","DAL",9,0,0,1,0,0,0,0,8,8,"DAL","PHI",9,17,"False","outdoors","grass",47,46,7,-2,"DAL",47,2019-12-22
"201912220phi","DAL",0,0,1,0,0,0,0,0,0,"DAL","PHI",17,0,0,0,1,0,0,0,2,2,"DAL","PHI",9,17,"False","outdoors","grass",47,46,7,-2,"DAL",47,2019-12-22
"201912220sdg","LAC",0,0,3,0,0,0,0,0,0,"LAC","LVR",24,0,0,0,0,1,0,0,3,3,"LVR","LAC",24,17,"False","outdoors","grass",64,60,10,-7.5,"LAC",45,2019-12-22
"201912220sea","ARI",0,0,5,1,0,0,0,0,0,"ARI","SEA",13,0,0,1,0,0,0,0,11,11,"ARI","SEA",27,13,"False","outdoors","fieldturf",43,87,7,-8,"SEA",51,2019-12-22
"201912220sea","SEA",0,0,2,0,0,1,0,0,0,"SEA","ARI",27,0,0,0,0,1,0,0,4,4,"ARI","SEA",27,13,"False","outdoors","fieldturf",43,87,7,-8,"SEA",51,2019-12-22
"201912220was","NYG",0,0,3,0,0,0,0,0,0,"NYG","WAS",35,0,0,0,0,0,0,1,-1,-1,"NYG","WAS",41,35,"True","outdoors","grass",44,52,6,-1,"NYG",42,2019-12-22
"201912220was","WAS",0,0,1,0,0,1,0,0,0,"WAS","NYG",41,0,0,0,0,0,0,1,-1,-1,"NYG","WAS",41,35,"True","outdoors","grass",44,52,6,-1,"NYG",42,2019-12-22
"201912230min","MIN",1,0,3,2,0,0,0,0,0,"MIN","GNB",23,0,0,0,0,1,0,0,9,9,"GNB","MIN",23,10,"False","dome","sportturf",72,45,0,-4,"MIN",47,2019-12-23
"201912230min","GNB",1,0,5,0,0,0,0,0,0,"GNB","MIN",10,0,0,1,0,0,0,0,11,11,"GNB","MIN",23,10,"False","dome","sportturf",72,45,0,-4,"MIN",47,2019-12-23
"201912290buf","NYJ",2,0,1,1,0,0,0,0,0,"NYJ","BUF",6,0,1,0,0,0,0,0,14,14,"NYJ","BUF",13,6,"False","outdoors","astroturf",43,85,7,-1.5,"NYJ",37,2019-12-29
"201912290buf","BUF",1,0,2,0,0,0,0,0,0,"BUF","NYJ",13,0,0,1,0,0,0,0,8,8,"NYJ","BUF",13,6,"False","outdoors","astroturf",43,85,7,-1.5,"NYJ",37,2019-12-29
"201912290car","CAR",0,0,1,0,0,0,0,0,0,"CAR","NOR",42,0,0,0,0,0,0,1,-3,-3,"NOR","CAR",42,10,"False","outdoors","grass",63,89,9,-13.5,"NOR",45,2019-12-29
"201912290car","NOR",2,1,2,1,0,0,0,0,0,"NOR","CAR",10,0,0,1,0,0,0,0,18,18,"NOR","CAR",42,10,"False","outdoors","grass",63,89,9,-13.5,"NOR",45,2019-12-29
"201912290cin","CLE",1,0,1,0,0,0,0,0,0,"CLE","CIN",33,0,0,0,0,0,1,0,2,2,"CLE","CIN",23,33,"False","outdoors","grass",64,80,7,-2.5,"CLE",44,2019-12-29
"201912290cin","CIN",3,0,6,0,0,0,0,0,0,"CIN","CLE",23,0,0,0,0,1,0,0,12,12,"CLE","CIN",23,33,"False","outdoors","grass",64,80,7,-2.5,"CLE",44,2019-12-29
"201912290dal","DAL",1,0,2,1,0,0,0,0,0,"DAL","WAS",16,0,0,0,1,0,0,0,7,7,"WAS","DAL",16,47,"False","retractable roof (closed)","fieldturf",72,45,0,-12.5,"DAL",47.5,2019-12-29
"201912290dal","WAS",0,0,3,1,0,0,0,0,0,"WAS","DAL",47,0,0,0,0,0,0,1,1,1,"WAS","DAL",16,47,"False","retractable roof (closed)","fieldturf",72,45,0,-12.5,"DAL",47.5,2019-12-29
"201912290den","DEN",0,0,2,1,0,0,0,0,0,"DEN","LVR",15,0,0,0,1,0,0,0,5,5,"LVR","DEN",15,16,"False","outdoors","grass",31,43,6,-5.5,"DEN",41.5,2019-12-29
"201912290det","DET",1,0,1,0,0,0,0,0,0,"DET","GNB",23,0,0,0,0,1,0,0,3,3,"GNB","DET",23,20,"False","dome","fieldturf",72,45,0,-13.5,"GNB",44,2019-12-29
"201912290det","GNB",1,0,1,0,0,0,0,0,0,"GNB","DET",20,0,0,0,1,0,0,0,4,4,"GNB","DET",23,20,"False","dome","fieldturf",72,45,0,-13.5,"GNB",44,2019-12-29
"201912290htx","TEN",1,0,4,0,0,0,0,0,0,"TEN","HOU",14,0,0,0,1,0,0,0,7,7,"TEN","HOU",35,14,"False","retractable roof (closed)","grass",72,45,0,-10,"TEN",43,2019-12-29
"201912290htx","HOU",0,0,0,0,0,0,0,0,0,"HOU","TEN",35,0,0,0,0,0,0,1,-4,-4,"TEN","HOU",35,14,"False","retractable roof (closed)","grass",72,45,0,-10,"TEN",43,2019-12-29
"201912290jax","JAX",0,0,3,2,1,0,0,0,0,"JAX","IND",20,0,0,0,1,0,0,0,14,14,"IND","JAX",20,38,"False","outdoors","grass",72,45,0,-5,"IND",41.5,2019-12-29
"201912290jax","IND",1,0,3,0,0,0,0,0,0,"IND","JAX",38,0,0,0,0,0,0,1,1,1,"IND","JAX",20,38,"False","outdoors","grass",72,45,0,-5,"IND",41.5,2019-12-29
"201912290kan","KAN",2,0,3,0,0,0,0,0,1,"KAN","LAC",21,0,0,0,0,1,0,0,13,13,"LAC","KAN",21,31,"False","outdoors","grass",40,70,16,-10,"KAN",46,2019-12-29
"201912290kan","LAC",1,0,0,0,0,0,0,0,0,"LAC","KAN",31,0,0,0,0,0,1,0,1,1,"LAC","KAN",21,31,"False","outdoors","grass",40,70,16,-10,"KAN",46,2019-12-29
"201912290min","CHI",2,0,0,1,0,0,1,0,0,"CHI","MIN",19,0,0,0,1,0,0,0,9,9,"CHI","MIN",21,19,"False","dome","sportturf",72,45,0,-5,"CHI",36.5,2019-12-29
"201912290min","MIN",0,0,4,1,0,0,0,0,0,"MIN","CHI",21,0,0,0,0,1,0,0,6,6,"CHI","MIN",21,19,"False","dome","sportturf",72,45,0,-5,"CHI",36.5,2019-12-29
"201912290nwe","MIA",1,1,1,1,0,0,0,0,0,"MIA","NWE",24,0,0,0,0,1,0,0,11,11,"MIA","NWE",27,24,"False","outdoors","grass",43,41,2,-17.5,"NWE",46,2019-12-29
"201912290nwe","NWE",0,0,2,0,0,0,0,0,0,"NWE","MIA",27,0,0,0,0,1,0,0,2,2,"MIA","NWE",27,24,"False","outdoors","grass",43,41,2,-17.5,"NWE",46,2019-12-29
"201912290nyg","NYG",0,0,1,0,0,0,0,0,0,"NYG","PHI",34,0,0,0,0,0,1,0,0,0,"PHI","NYG",34,17,"False","outdoors","fieldturf ",42,69,5,-4,"PHI",44,2019-12-29
"201912290nyg","PHI",1,0,4,1,0,0,0,0,0,"PHI","NYG",17,0,0,0,1,0,0,0,9,9,"PHI","NYG",34,17,"False","outdoors","fieldturf ",42,69,5,-4,"PHI",44,2019-12-29
"201912290ram","ARI",0,0,1,0,0,0,0,0,0,"ARI","LAR",31,0,0,0,0,0,1,0,0,0,"ARI","LAR",24,31,"False","outdoors","grass",62,47,0,-7,"LAR",46,2019-12-29
"201912290ram","LAR",2,0,1,3,0,0,0,0,0,"LAR","ARI",24,0,0,0,0,1,0,0,11,11,"ARI","LAR",24,31,"False","outdoors","grass",62,47,0,-7,"LAR",46,2019-12-29
"201912290rav","PIT",1,0,3,1,0,0,0,0,0,"PIT","BAL",28,0,0,0,0,0,1,0,6,6,"PIT","BAL",10,28,"False","outdoors","grass",46,91,7,-2,"PIT",35,2019-12-29
"201912290rav","BAL",0,0,2,2,1,0,0,0,0,"BAL","PIT",10,0,0,1,0,0,0,0,16,16,"PIT","BAL",10,28,"False","outdoors","grass",46,91,7,-2,"PIT",35,2019-12-29
"201912290sea","SFO",0,0,1,0,0,0,0,0,0,"SFO","SEA",21,0,0,0,0,1,0,0,1,1,"SFO","SEA",26,21,"False","outdoors","fieldturf",51,70,3,-3.5,"SFO",47,2019-12-29
"201912290sea","SEA",0,0,2,0,0,0,0,0,0,"SEA","SFO",26,0,0,0,0,1,0,0,2,2,"SFO","SEA",26,21,"False","outdoors","fieldturf",51,70,3,-3.5,"SFO",47,2019-12-29
"201912290tam","ATL",2,1,1,1,0,0,0,0,0,"ATL","TAM",22,0,0,0,0,1,0,0,13,13,"ATL","TAM",28,22,"True","outdoors","grass",78,77,12,-1,"TAM",48,2019-12-29
"201912290tam","TAM",0,0,6,1,1,0,0,0,0,"TAM","ATL",28,0,0,0,0,0,1,0,13,13,"ATL","TAM",28,22,"True","outdoors","grass",78,77,12,-1,"TAM",48,2019-12-29
"202001040htx","HOU",0,0,3,1,0,0,0,0,0,"HOU","BUF",19,0,0,0,1,0,0,0,6,6,"BUF","HOU",19,22,"True","retractable roof (closed)","grass",72,45,0,-2.5,"HOU",43,2020-01-04
"202001040htx","BUF",0,0,7,1,0,0,0,0,0,"BUF","HOU",22,0,0,0,0,1,0,0,9,9,"BUF","HOU",19,22,"True","retractable roof (closed)","grass",72,45,0,-2.5,"HOU",43,2020-01-04
"202001040nwe","NWE",1,0,1,0,0,0,0,0,0,"NWE","TEN",20,0,0,0,1,0,0,0,4,4,"TEN","NWE",20,13,"False","outdoors","grass",44,88,4,-4.5,"NWE",45,2020-01-04
"202001040nwe","TEN",1,1,0,1,0,0,0,0,0,"TEN","NWE",13,0,0,1,0,0,0,0,14,14,"TEN","NWE",20,13,"False","outdoors","grass",44,88,4,-4.5,"NWE",45,2020-01-04
"202001050nor","NOR",0,0,3,1,0,0,0,0,0,"NOR","MIN",26,0,0,0,0,1,0,0,5,5,"MIN","NOR",26,20,"True","dome","astroturf",72,45,0,-7.5,"NOR",50,2020-01-05
"202001050nor","MIN",1,0,3,1,0,0,0,0,0,"MIN","NOR",20,0,0,0,1,0,0,0,8,8,"MIN","NOR",26,20,"True","dome","astroturf",72,45,0,-7.5,"NOR",50,2020-01-05
"202001050phi","PHI",0,0,1,0,0,0,0,0,0,"PHI","SEA",17,0,0,0,1,0,0,0,2,2,"SEA","PHI",17,9,"False","outdoors","grass",41,40,17,-1,"PHI",44,2020-01-05
"202001050phi","SEA",0,0,7,0,0,0,0,0,0,"SEA","PHI",9,0,0,1,0,0,0,0,11,11,"SEA","PHI",17,9,"False","outdoors","grass",41,40,17,-1,"PHI",44,2020-01-05
"202001110rav","TEN",2,0,4,1,0,0,0,0,0,"TEN","BAL",12,0,0,1,0,0,0,0,14,14,"TEN","BAL",28,12,"False","outdoors","grass",69,70,12,-10,"BAL",47.5,2020-01-11
"202001110rav","BAL",0,0,1,0,0,0,0,0,0,"BAL","TEN",28,0,0,0,0,0,1,0,0,0,"TEN","BAL",28,12,"False","outdoors","grass",69,70,12,-10,"BAL",47.5,2020-01-11
"202001110sfo","MIN",1,0,2,1,0,0,0,0,0,"MIN","SFO",27,0,0,0,0,1,0,0,6,6,"MIN","SFO",10,27,"False","outdoors","grass",56,67,11,-7,"SFO",44.5,2020-01-11
"202001110sfo","SFO",1,0,6,0,0,0,0,0,0,"SFO","MIN",10,0,0,1,0,0,0,0,12,12,"MIN","SFO",10,27,"False","outdoors","grass",56,67,11,-7,"SFO",44.5,2020-01-11
"202001120gnb","GNB",0,0,5,0,0,0,0,0,0,"GNB","SEA",23,0,0,0,0,1,0,0,5,5,"SEA","GNB",23,28,"False","outdoors","grass",23,74,8,-4.5,"GNB",46,2020-01-12
"202001120gnb","SEA",0,0,2,0,0,0,0,0,0,"SEA","GNB",28,0,0,0,0,0,1,0,1,1,"SEA","GNB",23,28,"False","outdoors","grass",23,74,8,-4.5,"GNB",46,2020-01-12
"202001120kan","HOU",0,0,1,1,0,1,0,0,0,"HOU","KAN",51,0,0,0,0,0,0,1,1,1,"HOU","KAN",31,51,"False","outdoors","grass",72,45,0,-10,"KAN",50.5,2020-01-12
"202001120kan","KAN",0,0,5,1,0,0,0,0,0,"KAN","HOU",31,0,0,0,0,0,1,0,6,6,"HOU","KAN",31,51,"False","outdoors","grass",72,45,0,-10,"KAN",50.5,2020-01-12
"202001190kan","KAN",0,0,3,0,0,0,0,0,0,"KAN","TEN",24,0,0,0,0,1,0,0,3,3,"TEN","KAN",24,35,"False","outdoors","grass",72,45,0,-7.5,"KAN",51,2020-01-19
"202001190kan","TEN",0,0,2,0,0,0,0,0,0,"TEN","KAN",35,0,0,0,0,0,0,1,-2,-2,"TEN","KAN",24,35,"False","outdoors","grass",72,45,0,-7.5,"KAN",51,2020-01-19
"202001190sfo","GNB",0,0,1,0,0,0,0,0,0,"GNB","SFO",37,0,0,0,0,0,0,1,-3,-3,"GNB","SFO",20,37,"False","outdoors","grass",58,56,5,-8,"SFO",46.5,2020-01-19
"202001190sfo","SFO",2,0,3,1,0,0,0,0,0,"SFO","GNB",20,0,0,0,1,0,0,0,10,10,"GNB","SFO",20,37,"False","outdoors","grass",58,56,5,-8,"SFO",46.5,2020-01-19
"202009100kan","HOU",0,0,1,0,0,0,0,0,0,"HOU","KAN",34,0,0,0,0,0,1,0,0,0,"HOU","KAN",20,34,"False","outdoors","astroturf",56,95,7,-9.5,"KAN",53.5,2020-09-10
"202009100kan","KAN",1,0,4,0,0,0,0,0,0,"KAN","HOU",20,0,0,0,1,0,0,0,7,7,"HOU","KAN",20,34,"False","outdoors","astroturf",56,95,7,-9.5,"KAN",53.5,2020-09-10
"202009130atl","ATL",0,0,3,0,0,0,0,0,0,"ATL","SEA",38,0,0,0,0,0,0,1,-1,-1,"SEA","ATL",38,25,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"ATL",49.5,2020-09-13
"202009130atl","SEA",1,0,2,1,0,0,0,0,0,"SEA","ATL",25,0,0,0,0,1,0,0,6,6,"SEA","ATL",38,25,"False","retractable roof (closed)","fieldturf",72,45,0,-1,"ATL",49.5,2020-09-13
"202009130buf","BUF",1,0,3,1,0,0,0,0,0,"BUF","NYJ",17,0,0,0,1,0,0,0,8,8,"NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF",39.5,2020-09-13
"202009130buf","NYJ",0,0,3,2,0,0,0,0,0,"NYJ","BUF",27,0,0,0,0,1,0,0,7,7,"NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF",39.5,2020-09-13
"202009130car","CAR",0,0,0,0,0,0,0,0,0,"CAR","LVR",34,0,0,0,0,0,1,0,-1,-1,"LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR",48,2020-09-13
"202009130car","LVR",0,0,1,0,0,0,0,0,0,"LVR","CAR",30,0,0,0,0,0,1,0,0,0,"LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR",48,2020-09-13
"202009130cin","CIN",0,0,2,0,0,0,0,0,0,"CIN","LAC",16,0,0,0,1,0,0,0,3,3,"LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC",41.5,2020-09-13
"202009130cin","LAC",1,0,3,1,0,0,0,0,0,"LAC","CIN",13,0,0,1,0,0,0,0,11,11,"LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC",41.5,2020-09-13
"202009130det","CHI",1,0,1,0,0,0,0,0,0,"CHI","DET",23,0,0,0,0,1,0,0,3,3,"CHI","DET",27,23,"False","dome","fieldturf",72,45,0,-2.5,"DET",42.5,2020-09-13
"202009130det","DET",0,0,1,0,0,0,0,0,0,"DET","CHI",27,0,0,0,0,1,0,0,1,1,"CHI","DET",27,23,"False","dome","fieldturf",72,45,0,-2.5,"DET",42.5,2020-09-13
"202009130jax","IND",0,0,4,0,0,0,0,0,0,"IND","JAX",27,0,0,0,0,1,0,0,4,4,"IND","JAX",20,27,"False","outdoors","grass",80,85,3,-7,"IND",44,2020-09-13
"202009130jax","JAX",2,0,1,0,0,0,0,0,0,"JAX","IND",20,0,0,0,1,0,0,0,6,6,"IND","JAX",20,27,"False","outdoors","grass",80,85,3,-7,"IND",44,2020-09-13
"202009130min","GNB",1,0,2,0,0,0,0,0,0,"GNB","MIN",34,0,0,0,0,0,1,0,3,3,"GNB","MIN",43,34,"False","dome","sportturf",72,45,0,-1,"MIN",44,2020-09-13
"202009130min","MIN",0,0,0,0,0,0,0,0,0,"MIN","GNB",43,0,0,0,0,0,0,1,-4,-4,"GNB","MIN",43,34,"False","dome","sportturf",72,45,0,-1,"MIN",44,2020-09-13
"202009130nor","NOR",2,1,3,0,0,1,0,0,0,"NOR","TAM",23,0,0,0,0,1,0,0,15,15,"TAM","NOR",23,34,"False","dome","astroturf",72,45,0,-4,"NOR",48.5,2020-09-13
"202009130nor","TAM",0,0,1,0,0,0,0,0,0,"TAM","NOR",34,0,0,0,0,0,1,0,0,0,"TAM","NOR",23,34,"False","dome","astroturf",72,45,0,-4,"NOR",48.5,2020-09-13
"202009130nwe","MIA",0,0,2,1,0,0,0,0,0,"MIA","NWE",21,0,0,0,0,1,0,0,4,4,"MIA","NWE",11,21,"False","outdoors","grass",70,62,8,-7.5,"NWE",41.5,2020-09-13
"202009130nwe","NWE",3,0,1,0,0,0,0,0,0,"NWE","MIA",11,0,0,1,0,0,0,0,11,11,"MIA","NWE",11,21,"False","outdoors","grass",70,62,8,-7.5,"NWE",41.5,2020-09-13
"202009130ram","DAL",1,0,1,0,0,0,0,0,0,"DAL","LAR",20,0,0,0,1,0,0,0,4,4,"DAL","LAR",17,20,"False","dome","matrixturf",72,45,0,-1,"LAR",52,2020-09-13
"202009130ram","LAR",0,0,3,0,0,0,0,0,0,"LAR","DAL",17,0,0,0,1,0,0,0,4,4,"DAL","LAR",17,20,"False","dome","matrixturf",72,45,0,-1,"LAR",52,2020-09-13
"202009130rav","BAL",1,0,2,2,0,0,0,0,0,"BAL","CLE",6,0,1,0,0,0,0,0,15,15,"CLE","BAL",6,38,"False","outdoors","grass",76,72,5,-7,"BAL",47,2020-09-13
"202009130rav","CLE",0,0,2,1,0,0,0,0,0,"CLE","BAL",38,0,0,0,0,0,0,1,0,0,"CLE","BAL",6,38,"False","outdoors","grass",76,72,5,-7,"BAL",47,2020-09-13
"202009130sfo","ARI",0,0,3,0,0,1,0,0,0,"ARI","SFO",20,0,0,0,1,0,0,0,6,6,"ARI","SFO",24,20,"False","outdoors","grass",72,45,0,-7,"SFO",48.5,2020-09-13
"202009130sfo","SFO",1,0,2,0,0,0,0,0,0,"SFO","ARI",24,0,0,0,0,1,0,0,4,4,"ARI","SFO",24,20,"False","outdoors","grass",72,45,0,-7,"SFO",48.5,2020-09-13
"202009130was","PHI",0,0,3,0,0,0,0,0,0,"PHI","WAS",27,0,0,0,0,1,0,0,3,3,"PHI","WAS",17,27,"False","outdoors","grass",76,68,5,-5.5,"PHI",41.5,2020-09-13
"202009130was","WAS",2,0,8,1,0,0,0,0,0,"WAS","PHI",17,0,0,0,1,0,0,0,15,15,"PHI","WAS",17,27,"False","outdoors","grass",76,68,5,-5.5,"PHI",41.5,2020-09-13
"202009140den","DEN",0,0,1,0,0,0,0,0,0,"DEN","TEN",16,0,0,0,1,0,0,0,2,2,"TEN","DEN",16,14,"False","outdoors","grass",79,14,10,-3.5,"TEN",41.5,2020-09-14
"202009140den","TEN",0,0,0,1,0,0,0,0,0,"TEN","DEN",14,0,0,0,1,0,0,0,3,3,"TEN","DEN",16,14,"False","outdoors","grass",79,14,10,-3.5,"TEN",41.5,2020-09-14
"202009140nyg","NYG",0,0,2,1,0,0,0,0,0,"NYG","PIT",26,0,0,0,0,1,0,0,4,4,"PIT","NYG",26,16,"False","outdoors","fieldturf ",71,44,5,-6,"PIT",44,2020-09-14
"202009140nyg","PIT",2,0,3,0,0,0,0,0,0,"PIT","NYG",16,0,0,0,1,0,0,0,8,8,"PIT","NYG",26,16,"False","outdoors","fieldturf ",71,44,5,-6,"PIT",44,2020-09-14
"202009170cle","CIN",1,0,0,0,0,0,0,0,0,"CIN","CLE",35,0,0,0,0,0,0,1,-2,-2,"CIN","CLE",30,35,"False","outdoors","grass",65,52,8,-6,"CLE",44.5,2020-09-17
"202009170cle","CLE",0,0,3,1,0,0,0,0,0,"CLE","CIN",30,0,0,0,0,0,1,0,4,4,"CIN","CLE",30,35,"False","outdoors","grass",65,52,8,-6,"CLE",44.5,2020-09-17
"202009200chi","CHI",1,0,4,1,0,0,0,0,0,"CHI","NYG",13,0,0,1,0,0,0,0,12,12,"NYG","CHI",13,17,"False","outdoors","grass",66,41,12,-4.5,"CHI",42.5,2020-09-20
"202009200chi","NYG",2,0,4,0,0,0,0,0,0,"NYG","CHI",17,0,0,0,1,0,0,0,9,9,"NYG","CHI",13,17,"False","outdoors","grass",66,41,12,-4.5,"CHI",42.5,2020-09-20
"202009200clt","IND",3,0,3,0,0,0,1,0,0,"IND","MIN",11,0,0,1,0,0,0,0,15,15,"MIN","IND",11,28,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"IND",49,2020-09-20
"202009200clt","MIN",1,0,2,0,0,0,0,0,0,"MIN","IND",28,0,0,0,0,0,1,0,3,3,"MIN","IND",11,28,"False","retractable roof (closed)","fieldturf",72,45,0,-3.5,"IND",49,2020-09-20
"202009200crd","ARI",0,0,4,2,0,0,0,0,0,"ARI","WAS",15,0,0,0,1,0,0,0,9,9,"WAS","ARI",15,30,"False","retractable roof (closed)","grass",72,45,0,-7.5,"ARI",46.5,2020-09-20
"202009200crd","WAS",1,0,3,0,0,0,0,0,0,"WAS","ARI",30,0,0,0,0,0,1,0,4,4,"WAS","ARI",15,30,"False","retractable roof (closed)","grass",72,45,0,-7.5,"ARI",46.5,2020-09-20
"202009200dal","ATL",0,0,1,3,0,0,0,0,0,"ATL","DAL",40,0,0,0,0,0,0,1,3,3,"ATL","DAL",39,40,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"DAL",53,2020-09-20
"202009200dal","DAL",0,0,1,0,0,0,0,0,0,"DAL","ATL",39,0,0,0,0,0,0,1,-3,-3,"ATL","DAL",39,40,"False","retractable roof (closed)","fieldturf",72,45,0,-3,"DAL",53,2020-09-20
"202009200gnb","DET",0,0,1,0,0,0,0,0,0,"DET","GNB",42,0,0,0,0,0,0,1,-3,-3,"DET","GNB",21,42,"False","outdoors","grass",66,41,12,-7,"GNB",51,2020-09-20
"202009200gnb","GNB",1,1,4,0,0,0,0,0,0,"GNB","DET",21,0,0,0,0,1,0,0,12,12,"DET","GNB",21,42,"False","outdoors","grass",66,41,12,-7,"GNB",51,2020-09-20
"202009200htx","BAL",1,0,4,1,1,0,0,0,0,"BAL","HOU",16,0,0,0,1,0,0,0,15,15,"BAL","HOU",33,16,"False","retractable roof (closed)","grass",72,45,0,-7.5,"BAL",49.5,2020-09-20
"202009200htx","HOU",0,0,4,0,0,0,0,0,0,"HOU","BAL",33,0,0,0,0,0,1,0,3,3,"BAL","HOU",33,16,"False","retractable roof (closed)","grass",72,45,0,-7.5,"BAL",49.5,2020-09-20
"202009200mia","BUF",0,0,3,0,0,0,0,0,0,"BUF","MIA",28,0,0,0,0,0,1,0,2,2,"BUF","MIA",31,28,"False","outdoors","grass",90,68,5,-5.5,"BUF",42.5,2020-09-20
"202009200mia","MIA",0,0,1,1,0,0,0,0,0,"MIA","BUF",31,0,0,0,0,0,1,0,2,2,"BUF","MIA",31,28,"False","outdoors","grass",90,68,5,-5.5,"BUF",42.5,2020-09-20
"202009200nyj","NYJ",1,0,3,0,0,0,0,0,0,"NYJ","SFO",31,0,0,0,0,0,1,0,4,4,"SFO","NYJ",31,13,"False","outdoors","fieldturf ",61,29,7,-7,"SFO",41.5,2020-09-20
"202009200nyj","SFO",0,0,1,0,0,0,0,0,0,"SFO","NYJ",13,0,0,1,0,0,0,0,5,5,"SFO","NYJ",31,13,"False","outdoors","fieldturf ",61,29,7,-7,"SFO",41.5,2020-09-20
"202009200oti","JAX",0,0,1,0,0,0,0,0,0,"JAX","TEN",33,0,0,0,0,0,1,0,0,0,"JAX","TEN",30,33,"False","outdoors","grass",72,60,5,-7,"TEN",44.5,2020-09-20
"202009200oti","TEN",2,0,2,0,0,0,0,0,0,"TEN","JAX",30,0,0,0,0,0,1,0,5,5,"JAX","TEN",30,33,"False","outdoors","grass",72,60,5,-7,"TEN",44.5,2020-09-20
"202009200phi","LAR",2,0,0,1,0,0,0,0,0,"LAR","PHI",19,0,0,0,1,0,0,0,7,7,"LAR","PHI",37,19,"False","outdoors","grass",62,34,12,-2,"PHI",46,2020-09-20
